timestamp,zone_id,energy_kwh,co2_kg,production_units,compressed_air_m3,water_liters,temperature_c,shift,efficiency_score,status,zone_energy_share_%,hour,day_of_week,energy_lag_1h,energy_lag_2h,energy_lag_3h,energy_lag_6h
2025-11-02 07:00:00,ZONE-BATTERY,1470.59,1205.88,25,0.0,0.0,25.8,SHIFT-A,1.0,OPERATIONAL,10.88,7,6,1137.36,704.99,1227.94,1220.42
2025-11-02 08:00:00,ZONE-BATTERY,1167.69,957.5,24,0.0,0.0,18.9,SHIFT-B,1.0,OPERATIONAL,10.88,8,6,1470.59,1137.36,704.99,1167.75
2025-11-02 09:00:00,ZONE-BATTERY,710.01,582.21,30,0.0,0.0,26.7,SHIFT-B,1.0,OPERATIONAL,10.88,9,6,1167.69,1470.59,1137.36,1383.83
2025-11-02 10:00:00,ZONE-BATTERY,782.84,641.93,24,0.0,0.0,23.1,SHIFT-B,1.0,OPERATIONAL,10.88,10,6,710.01,1167.69,1470.59,1227.94
2025-11-02 11:00:00,ZONE-BATTERY,1066.77,874.75,26,0.0,0.0,18.9,SHIFT-B,1.0,OPERATIONAL,10.88,11,6,782.84,710.01,1167.69,704.99
2025-11-02 12:00:00,ZONE-BATTERY,1215.64,996.82,21,0.0,0.0,27.0,SHIFT-B,1.0,OPERATIONAL,10.88,12,6,1066.77,782.84,710.01,1137.36
2025-11-02 13:00:00,ZONE-BATTERY,1047.15,858.67,23,0.0,0.0,24.1,SHIFT-B,1.0,OPERATIONAL,10.88,13,6,1215.64,1066.77,782.84,1470.59
2025-11-02 14:00:00,ZONE-BATTERY,1331.45,1091.79,15,0.0,0.0,22.8,SHIFT-B,1.0,OPERATIONAL,10.88,14,6,1047.15,1215.64,1066.77,1167.69
2025-11-02 15:00:00,ZONE-BATTERY,952.81,781.31,29,0.0,0.0,26.2,SHIFT-B,1.0,OPERATIONAL,10.88,15,6,1331.45,1047.15,1215.64,710.01
2025-11-02 16:00:00,ZONE-BATTERY,1169.87,959.3,4,0.0,0.0,24.6,SHIFT-C,1.0,OPERATIONAL,10.88,16,6,952.81,1331.45,1047.15,782.84
2025-11-02 17:00:00,ZONE-BATTERY,1466.61,1202.62,8,0.0,0.0,18.2,SHIFT-C,1.0,OPERATIONAL,10.88,17,6,1169.87,952.81,1331.45,1066.77
2025-11-02 18:00:00,ZONE-BATTERY,1153.48,945.85,0,0.0,0.0,22.8,SHIFT-C,1.0,STANDBY,10.88,18,6,1466.61,1169.87,952.81,1215.64
2025-11-02 19:00:00,ZONE-BATTERY,855.82,701.77,10,0.0,0.0,27.5,SHIFT-C,1.0,OPERATIONAL,10.88,19,6,1153.48,1466.61,1169.87,1047.15
2025-11-02 20:00:00,ZONE-BATTERY,1448.08,1187.43,3,0.0,0.0,18.6,SHIFT-C,1.0,OPERATIONAL,10.88,20,6,855.82,1153.48,1466.61,1331.45
2025-11-02 21:00:00,ZONE-BATTERY,1240.53,1017.23,2,0.0,0.0,25.7,SHIFT-C,1.0,OPERATIONAL,10.88,21,6,1448.08,855.82,1153.48,952.81
2025-11-02 22:00:00,ZONE-BATTERY,1391.33,1140.89,3,0.0,0.0,25.2,SHIFT-C,1.0,OPERATIONAL,10.88,22,6,1240.53,1448.08,855.82,1169.87
2025-11-02 23:00:00,ZONE-BATTERY,890.22,729.98,6,0.0,0.0,25.0,SHIFT-C,1.0,OPERATIONAL,10.88,23,6,1391.33,1240.53,1448.08,1466.61
